1_sample_id	2_sample_id	div1	div2	div12	div21	count1	count2	count12	count21	freq1	freq2	freq12	freq21	R	Rs	D	F	F2	vJSD	vjJSD	vj2JSD	sJSD	Jaccard	MorisitaHorn	1_metadata_blank	2_metadata_blank
col_ccp6_LN_bulk_1_1_top244.clonotypes.IGHG	col_ccp6_LN_bulk_2_1_top244.clonotypes.IGHG	244	244	136	136	30034	20690	23129	16016	0.9999999999999996	1.0000000000000002	0.7700938935872675	0.7740937651039145	0.7814457743659055	0.6399712283488749	0.0022843322	0.7720912391489112	0.7487914476366015	0.027893053138504757	0.015878164267085756	0.08839190845022149	0.014040750225051246	0.3863636364	0.8768180546185372	.	.
col_ccp6_LN_bulk_1_1_top244.clonotypes.IGHG	col_ccp6_LN_bulk_3_1_top244.clonotypes.IGHG	244	244	74	74	30034	7786	11357	4235	0.9999999999999996	0.9999999999999997	0.37813811014183923	0.5439249935782173	0.2433144445560231	0.25012603755090007	0.0012429454	0.4535182125676753	0.40463993527257913	0.08516942081639312	0.05170113294370233	0.1798224156891476	0.06381400201567741	0.1787439614	0.5663203283059203	.	.
col_ccp6_LN_bulk_1_1_top244.clonotypes.IGHG	col_ccp6_PBMC_bulk_1_1_top244.clonotypes.IGHG	244	244	15	15	30034	1828	3317	199	0.9999999999999996	1.0000000000000004	0.11044149963374841	0.10886214442013128	-0.11758940680434433	-0.2816171813086638	2.519484E-4	0.10964897848637258	0.07925159385172365	0.18554454864338538	0.10104956982144844	0.3642375804903616	0.13512112602173731	0.0317124736	0.264901818535279	.	.
col_ccp6_LN_bulk_1_1_top244.clonotypes.IGHG	col_ccp6_tum_bulk_1_1_top244.clonotypes.IGHG	244	244	11	11	30034	4297	1819	149	0.9999999999999996	1.000000000000001	0.06056469334753945	0.03467535489876658	0.609964147941676	0.32259434692594685	1.847622E-4	0.045826872423949006	0.043234725210691397	0.17166292419229778	0.09149629898902777	0.3261824796840583	0.15117552243101917	0.0230607966	0.7720545140715753	.	.
col_ccp6_LN_bulk_1_1_top244.clonotypes.IGHG	col_ccp6_tum_bulk_1_2_top244.clonotypes.IGHG	244	244	13	13	30034	2709	1931	206	0.9999999999999996	0.9999999999999992	0.06429380035959247	0.07604282022886674	0.3657262910833774	0.23862091664307278	2.183553E-4	0.06992197009935532	0.060781025596155745	0.18991806402744796	0.10962352887288215	0.41045986232453047	0.12424119502430467	0.0273684211	0.6538006570758562	.	.
col_ccp6_LN_bulk_1_1_top244.clonotypes.IGHG	col_ccp6_tum_bulk_1_3_top244.clonotypes.IGHG	244	244	19	19	30034	3642	3565	537	0.9999999999999996	1.0	0.11869880801758009	0.14744645799011535	-0.310022125693028	-0.25912953147520545	3.191346E-4	0.13229406188427692	0.10416917556337733	0.14059039761951936	0.08337787808866055	0.3307734902707694	0.07559997377523954	0.0405117271	0.4412691129041905	.	.
col_ccp6_LN_bulk_2_1_top244.clonotypes.IGHG	col_ccp6_LN_bulk_3_1_top244.clonotypes.IGHG	244	244	43	43	20690	7786	5908	1585	1.0000000000000002	0.9999999999999997	0.2855485741904302	0.20357051117390182	0.3246170294104987	0.23322633736493972	7.222521E-4	0.24110012279740695	0.2175037543681087	0.0925527863667399	0.055548734629667765	0.24940134845963743	0.07293084351392308	0.0966292135	0.6625077379160494	.	.
col_ccp6_LN_bulk_2_1_top244.clonotypes.IGHG	col_ccp6_PBMC_bulk_1_1_top244.clonotypes.IGHG	244	244	13	13	20690	1828	1276	159	1.0000000000000002	1.0000000000000004	0.06167230546157564	0.08698030634573305	-0.3618395175879986	-0.658368541221987	2.183553E-4	0.07324121805442257	0.05828308760233988	0.14359876858269366	0.08712255171087285	0.33490630811699434	0.11501681096532529	0.0273684211	0.3411719314139375	.	.
col_ccp6_LN_bulk_2_1_top244.clonotypes.IGHG	col_ccp6_tum_bulk_1_1_top244.clonotypes.IGHG	244	244	20	20	20690	4297	1929	723	1.0000000000000002	1.000000000000001	0.09323344610923151	0.16825692343495463	-0.17565492663191384	-0.2490566037735853	3.359312E-4	0.12524844431599913	0.09135398136381905	0.14220634530904425	0.07618201231005371	0.2655431988181466	0.12305047694728366	0.0427350427	0.20580667345606954	.	.
col_ccp6_LN_bulk_2_1_top244.clonotypes.IGHG	col_ccp6_tum_bulk_1_2_top244.clonotypes.IGHG	244	244	14	14	20690	2709	1772	197	1.0000000000000002	0.9999999999999992	0.08564523924601256	0.07272056109265412	0.49346923381563923	0.5929261583626415	2.351518E-4	0.07891875476009891	0.0713209771083524	0.1872411602963058	0.10397643399537931	0.3654926722822075	0.1000401438951995	0.029535865	0.727623627001886	.	.
