1_sample_id	2_sample_id	div1	div2	div12	div21	count1	count2	count12	count21	freq1	freq2	freq12	freq21	R	Rs	D	F	F2	vJSD	vjJSD	vj2JSD	sJSD	Jaccard	MorisitaHorn	1_metadata_blank	2_metadata_blank
col_ccp2_LN_PCsort_1_1_top123.clonotypes.IGHG	col_ccp2_LN_PCsort_2_1_top123.clonotypes.IGHG	123	123	22	22	5103	711	1074	212	0.9999999999999998	0.9999999999999976	0.21046443268665488	0.29817158931082993	-0.08308218087686457	0.006304321222445401	0.0014541609	0.2505085116070551	0.2011234657280844	0.22353304607998045	0.12374353193565536	0.4339217053590583	0.08108463425860095	0.0982142857	0.41016350594043816	.	.
col_ccp2_LN_PCsort_1_1_top123.clonotypes.IGHG	col_ccp2_LN_PCsort_3_1_top123.clonotypes.IGHG	123	123	22	22	5103	1509	1161	251	0.9999999999999998	1.0000000000000018	0.22751322751322745	0.1663353214049039	0.2862829613740276	0.12023231187478015	0.0014541609	0.194534022274459	0.17089530323892338	0.20415514286978553	0.13984933763443858	0.3456842987906414	0.14235069001809394	0.0982142857	0.660561896507384	.	.
col_ccp2_LN_PCsort_1_1_top123.clonotypes.IGHG	col_ccp2_PBMC_PCsort_1_1_top123.clonotypes.IGHG	123	123	9	9	5103	1255	363	99	0.9999999999999998	0.9999999999999997	0.07113462669018224	0.07888446215139443	-0.14808880947339895	-0.6302743551120135	5.94884E-4	0.0749093903779443	0.0597915069313058	0.16309985909449173	0.08807334551589185	0.38672140544208383	0.09106670200292862	0.0379746835	0.5159696195473368	.	.
col_ccp2_LN_PCsort_1_1_top123.clonotypes.IGHG	col_ccp2_tum_PCsort_1_1_top123.clonotypes.IGHG	123	123	8	8	5103	1290	637	210	0.9999999999999998	1.0000000000000009	0.12482853223593963	0.1627906976744186	0.15246249083317964	0.49999999999999994	5.287858E-4	0.14255147790311493	0.12313619328923646	0.2710406931199657	0.15592175224978147	0.5092224056063536	0.21818778355141535	0.0336134454	0.5503560471021145	.	.
col_ccp2_LN_PCsort_1_1_top123.clonotypes.IGHG	col_ccp2_tum_PCsort_1_2_top123.clonotypes.IGHG	123	123	7	7	5103	2852	425	240	0.9999999999999998	1.000000000000001	0.08328434254360181	0.08415147265077139	0.5675392855939073	0.5357142857142857	4.626876E-4	0.08371678489882052	0.072762218259101	0.4052399762172482	0.21316063596694945	0.574743484730401	0.2634752775467829	0.0292887029	0.6346758180590507	.	.
col_ccp2_LN_PCsort_1_1_top123.clonotypes.IGHG	col_ccp2_tum_PCsort_1_3_top123.clonotypes.IGHG	123	123	16	16	5103	1280	859	152	0.9999999999999998	1.0000000000000004	0.1683323535175387	0.11875000000000002	0.6754914388017516	0.49965932666613744	0.0010575716	0.14138411148430974	0.13133402547942305	0.3237779196232006	0.16920428103940754	0.45561341540486666	0.1294127201866248	0.0695652174	0.8146983220140475	.	.
col_ccp2_LN_PCsort_2_1_top123.clonotypes.IGHG	col_ccp2_LN_PCsort_3_1_top123.clonotypes.IGHG	123	123	37	37	711	1509	306	400	0.9999999999999976	1.0000000000000018	0.4303797468354432	0.26507620941020543	-2.901080430995204E-5	0.09011485077541244	0.0024456342	0.3377623897032693	0.2880324639695867	0.2732526347454587	0.1842429567661943	0.4762749074585814	0.1312690601124298	0.1770334928	0.42674399307735217	.	.
col_ccp2_LN_PCsort_2_1_top123.clonotypes.IGHG	col_ccp2_PBMC_PCsort_1_1_top123.clonotypes.IGHG	123	123	24	24	711	1255	236	340	0.9999999999999976	0.9999999999999997	0.33192686357243334	0.2709163346613546	0.14799630954019488	0.12998571691904484	0.0015863573	0.29987398895983486	0.2585624932745569	0.21378835552839975	0.12449259585535292	0.35219416386823266	0.08017696825324873	0.1081081081	0.545345121748686	.	.
col_ccp2_LN_PCsort_2_1_top123.clonotypes.IGHG	col_ccp2_tum_PCsort_1_1_top123.clonotypes.IGHG	123	123	14	14	711	1290	65	385	0.9999999999999976	1.0000000000000009	0.09142053445850916	0.29844961240310075	0.061164955581212876	-0.06822147286633239	9.253751E-4	0.16517997177268912	0.14114930154759156	0.31176658870910684	0.1846072189982089	0.563915563282249	0.25244895804552997	0.0603448276	0.308671424055992	.	.
col_ccp2_LN_PCsort_2_1_top123.clonotypes.IGHG	col_ccp2_tum_PCsort_1_2_top123.clonotypes.IGHG	123	123	8	8	711	2852	74	294	0.9999999999999976	1.000000000000001	0.10407876230661041	0.10308555399719495	-0.02453788779388073	0.04848573895655004	5.287858E-4	0.1035809677098998	0.07463784342225391	0.5096648039374162	0.2658379715180764	0.6967450777620543	0.3457606831352563	0.0336134454	0.36901599372375	.	.
