1_sample_id	2_sample_id	div1	div2	div12	div21	count1	count2	count12	count21	freq1	freq2	freq12	freq21	R	Rs	D	F	F2	vJSD	vjJSD	vj2JSD	sJSD	Jaccard	MorisitaHorn	1_metadata_blank	2_metadata_blank
lun_lcp4_norm_bulk_1_1_top131.clonotypes.IGHA	lun_lcp4_norm_bulk_1_2_top131.clonotypes.IGHA	131	131	19	19	16649	15742	3082	3569	0.9999999999999998	1.0000000000000009	0.18511622319658844	0.22671833312158554	0.8857327061637277	0.45566286215978935	0.0011071616	0.20486395865767584	0.19869945815452147	0.13288545043799324	0.07848487025997673	0.3381528768436889	0.04801337685021125	0.0781893004	0.9307036015728345	.	.
lun_lcp4_norm_bulk_1_1_top131.clonotypes.IGHA	lun_lcp4_PBMC_bulk_1_1_top131.clonotypes.IGHA	131	131	5	5	16649	42828	1016	4386	0.9999999999999998	1.0000000000000002	0.061024686167337375	0.10240963855421686	-0.35296582494542933	-0.39999999999999997	2.913583E-4	0.07905388069716462	0.06357302721535112	0.19733260061252678	0.10348779674951174	0.4127916886693495	0.1752535482335584	0.0194552529	0.3843797081011959	.	.
lun_lcp4_norm_bulk_1_1_top131.clonotypes.IGHA	lun_lcp4_tum_bulk_1_1_top131.clonotypes.IGHA	131	131	7	7	16649	14904	1240	567	0.9999999999999998	0.9999999999999999	0.07447894768454562	0.03804347826086957	0.035787290310467124	0.2857142857142857	4.079016E-4	0.053230050038765256	0.04258061379348218	0.25129655517627675	0.14979541424562345	0.4670259998557208	0.10735310222760831	0.0274509804	0.3194493015058909	.	.
lun_lcp4_norm_bulk_1_1_top131.clonotypes.IGHA	lun_lcp4_tum_bulk_1_2_top131.clonotypes.IGHA	131	131	6	6	16649	15574	1240	247	0.9999999999999998	0.9999999999999998	0.07447894768454562	0.01585976627712855	-0.0931815848352457	-0.2571428571428573	3.4963E-4	0.034368862402520364	0.02956516966248982	0.16502932909431395	0.10931140022385061	0.48144615383506545	0.05017429169067271	0.0234375	0.16474962816027533	.	.
lun_lcp4_norm_bulk_1_2_top131.clonotypes.IGHA	lun_lcp4_PBMC_bulk_1_1_top131.clonotypes.IGHA	131	131	4	4	15742	42828	467	3520	1.0000000000000009	1.0000000000000002	0.029665862025155632	0.08218922200429625	-0.36938821073010325	0.0	2.330866E-4	0.04937827578940295	0.04098043127790516	0.24644340699670625	0.13211603050680876	0.4709711518390912	0.18583970505721473	0.015503876	0.25487824962439654	.	.
lun_lcp4_norm_bulk_1_2_top131.clonotypes.IGHA	lun_lcp4_tum_bulk_1_1_top131.clonotypes.IGHA	131	131	3	3	15742	14904	969	146	1.0000000000000009	0.9999999999999999	0.061555075593952485	0.009796027911969941	0.8783337590380534	1.0	1.74815E-4	0.024555961366677915	0.023195083867858863	0.22267592636494418	0.12216199574774213	0.4881878989497466	0.11224965788712124	0.0115830116	0.22082014133204383	.	.
lun_lcp4_norm_bulk_1_2_top131.clonotypes.IGHA	lun_lcp4_tum_bulk_1_2_top131.clonotypes.IGHA	131	131	4	4	15742	15574	1049	805	1.0000000000000009	0.9999999999999998	0.0666370219794181	0.05168871195582381	-0.3833736364682708	0.2000000000000001	2.330866E-4	0.05868885613715812	0.03545954782881615	0.1659521667193968	0.09455363845956566	0.4559028068186277	0.07774370594589838	0.015503876	0.18251744261602854	.	.
lun_lcp4_PBMC_bulk_1_1_top131.clonotypes.IGHA	lun_lcp4_tum_bulk_1_1_top131.clonotypes.IGHA	131	131	0	0	42828	14904	0	0	1.0000000000000002	0.9999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3304490163185408	0.19242866581332552	0.5314358624966571	0.15684973379313943	0.0	NaN	.	.
lun_lcp4_PBMC_bulk_1_1_top131.clonotypes.IGHA	lun_lcp4_tum_bulk_1_2_top131.clonotypes.IGHA	131	131	8	8	42828	15574	15409	1003	1.0000000000000002	0.9999999999999998	0.3597879891659662	0.06440220880955438	-0.029043775939181223	-0.19047619047619058	4.661733E-4	0.152220699004558	0.1213634680801102	0.23628168174761346	0.1493204855642965	0.4711287326241165	0.1657670744756675	0.031496063	0.12699502147604114	.	.
lun_lcp4_tum_bulk_1_1_top131.clonotypes.IGHA	lun_lcp4_tum_bulk_1_2_top131.clonotypes.IGHA	131	131	3	3	14904	15574	760	116	0.9999999999999999	0.9999999999999998	0.05099302200751476	0.007448311288044175	0.8918613282348673	1.0	1.74815E-4	0.019488763465906635	0.01781241846684364	0.17347644728508274	0.09349313396598019	0.5723393612623348	0.10272666930874771	0.0115830116	0.17525944575959795	.	.
