1_sample_id	2_sample_id	div1	div2	div12	div21	count1	count2	count12	count21	freq1	freq2	freq12	freq21	R	Rs	D	F	F2	vJSD	vjJSD	vj2JSD	sJSD	Jaccard	MorisitaHorn	1_metadata_blank	2_metadata_blank
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_LN_bulk_1_1_2_top282.clonotypes.IGH	282	282	196	196	7561	7016	6997	6498	1.0000000000000024	1.0000000000000004	0.9254066922364771	0.9261687571265685	0.9859990253797718	0.835929841005083	0.0024646648	0.9257876462695248	0.9168121202506274	0.029761599989048673	0.01488849645359279	0.08275420208023807	0.0013055323127622136	0.5326086957	0.9894524127871273	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_PBMC_bulk_1_1_1_top282.clonotypes.IGH	282	282	4	4	7561	17831	540	378	1.0000000000000024	0.9999999999999978	0.07141912445443724	0.02119903538780775	0.7195697019885097	0.4	5.02993E-5	0.03891036554281983	0.03621502507758681	0.327092223378201	0.17325208186815194	0.5180715986548116	0.11767525556209457	0.0071428571	0.5499660455724111	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_PBMC_bulk_1_1_2_top282.clonotypes.IGH	282	282	2	2	7561	58379	267	728	1.0000000000000024	1.0000000000000002	0.03531278931358286	0.012470237585433117	0.0	0.0	2.51496E-5	0.020984729508495503	0.019911615217741548	0.3625769821541452	0.18517118685893838	0.5218710094470399	0.08905476923760319	0.0035587189	0.5035704271121401	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_tum_bulk_1_1_1_top282.clonotypes.IGH	282	282	95	95	7561	13423	3985	9856	1.0000000000000024	0.9999999999999978	0.5270466869461712	0.7342620874618193	0.11396997819083833	0.2564791435089085	0.0011946079	0.622085525106421	0.4430377542692654	0.15609443505470613	0.10333107318586525	0.2719875642943107	0.09893139662919218	0.2025586354	0.3013582301282826	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_tum_bulk_1_1_2_top282.clonotypes.IGH	282	282	90	90	7561	8977	3737	6483	1.0000000000000024	1.0	0.4942467927522814	0.7221789016375181	0.10200626009855941	0.31078173240715823	0.0011317338	0.5974400437932735	0.4342454106855189	0.16351628696366832	0.10826005634029649	0.260565598802937	0.10432028041712922	0.1898734177	0.2946694007593521	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_tum_bulk_1_2_1_top282.clonotypes.IGH	282	282	96	96	7561	5485	4240	3484	1.0000000000000024	0.999999999999995	0.560772384605211	0.635186873290793	0.09056315707990102	0.25343902917484573	0.0012071827	0.5968209594218403	0.4113907844871937	0.21018701151685626	0.12290775693635289	0.3200786124001821	0.15415855158259859	0.2051282051	0.2723465806361799	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_tum_bulk_1_2_2_top282.clonotypes.IGH	282	282	85	85	7561	5306	3988	3432	1.0000000000000024	1.0000000000000029	0.527443459859807	0.646814926498304	0.044781968576405394	0.21770288814191738	0.0010688597	0.5840875813790533	0.3929580302357643	0.21913238725691814	0.12827568665800804	0.3342882783724005	0.15617520507799768	0.1774530271	0.2618711212856571	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_tum_bulk_1_3_1_top282.clonotypes.IGH	282	282	100	100	7561	11981	4435	8658	1.0000000000000024	1.000000000000003	0.5865626239915358	0.7226441866288293	-0.011456669239870057	0.2814507212022873	0.001257482	0.651057655143717	0.3959828665754313	0.26685405242823157	0.15888250572030596	0.37046154927494723	0.1694878682263564	0.2155172414	0.08801743511471943	.	.
mel_mp3_LN_bulk_1_1_1_top282.clonotypes.IGH	mel_mp3_tum_bulk_1_3_2_top282.clonotypes.IGH	282	282	102	102	7561	11409	4540	8544	1.0000000000000024	1.000000000000001	0.6004496759687874	0.7488824612148305	-0.012611493405474275	0.31078309269103377	0.0012826317	0.6705715705091836	0.39607395222221614	0.28344506706830386	0.1712518622604527	0.37891053141358444	0.19595713606640372	0.2207792208	0.06864923129209832	.	.
mel_mp3_LN_bulk_1_1_2_top282.clonotypes.IGH	mel_mp3_PBMC_bulk_1_1_1_top282.clonotypes.IGH	282	282	4	4	7016	17831	492	378	1.0000000000000004	0.9999999999999978	0.0701254275940707	0.02119903538780775	0.8406634393887038	0.4	5.02993E-5	0.0385563408682911	0.0367044570369062	0.282549463504527	0.15111492914124525	0.46034594510833754	0.1176797906508377	0.0071428571	0.5969082951772783	.	.
