1_sample_id	2_sample_id	div1	div2	div12	div21	count1	count2	count12	count21	freq1	freq2	freq12	freq21	R	Rs	D	F	F2	vJSD	vjJSD	vj2JSD	sJSD	Jaccard	MorisitaHorn	1_metadata_blank	2_metadata_blank
col_ccp5_PBMC_bulk_1_1_1_top95.clonotypes.IGH	col_ccp5_PBMC_bulk_1_1_2_top95.clonotypes.IGH	95	95	17	17	5909	6208	1260	1561	0.9999999999999996	1.0000000000000004	0.21323404975461155	0.25144974226804123	0.5966473800859967	0.4033149931198364	0.0018836565	0.2315548463184646	0.225729770207523	0.18993593357682476	0.09649433091216492	0.30170011973461164	0.06378100965518316	0.098265896	0.8935578069346095	.	.
col_ccp5_PBMC_bulk_1_1_1_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_2_1_top95.clonotypes.IGH	95	95	0	0	5909	4335	0	0	0.9999999999999996	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29680110072127247	0.1623703394693843	0.46773381320130086	0.12857477724540078	0.0	NaN	.	.
col_ccp5_PBMC_bulk_1_1_1_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_2_2_top95.clonotypes.IGH	95	95	1	1	5909	3013	62	11	0.9999999999999996	0.9999999999999996	0.01049246911490946	0.0036508463325589115	0.0	0.0	1.108033E-4	0.006189215813627349	0.006189215813627349	0.3038202177639117	0.16733358851638905	0.5089968761495965	0.12845952360922128	0.0052910053	0.6207455870474683	.	.
col_ccp5_PBMC_bulk_1_1_1_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_4_1_top95.clonotypes.IGH	95	95	1	1	5909	5715	94	59	0.9999999999999996	0.9999999999999994	0.01590793704518531	0.010323709536307962	0.0	0.0	1.108033E-4	0.01281518323616039	0.01281518323616039	0.1481410724482876	0.09250522762608826	0.3695676895166601	0.07671318090676843	0.0052910053	0.9132925368568867	.	.
col_ccp5_PBMC_bulk_1_1_1_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_4_2_top95.clonotypes.IGH	95	95	0	0	5909	3719	0	0	0.9999999999999996	1.0000000000000007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2074015439134166	0.12115618064623768	0.42897895177082346	0.09081359972779438	0.0	NaN	.	.
col_ccp5_PBMC_bulk_1_1_1_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_5_1_top95.clonotypes.IGH	95	95	0	0	5909	1013	0	0	0.9999999999999996	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3663371490794287	0.20763096682942253	0.5151790751917139	0.18025801312101838	0.0	NaN	.	.
col_ccp5_PBMC_bulk_1_1_1_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_5_2_top95.clonotypes.IGH	95	95	0	0	5909	1444	0	0	0.9999999999999996	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3629377772094132	0.20789377392491917	0.535805347727799	0.21725317073174158	0.0	NaN	.	.
col_ccp5_PBMC_bulk_1_1_2_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_2_1_top95.clonotypes.IGH	95	95	0	0	6208	4335	0	0	1.0000000000000004	1.0000000000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33784316596814296	0.1814995614290765	0.5795480481415363	0.13374423395072896	0.0	NaN	.	.
col_ccp5_PBMC_bulk_1_1_2_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_2_2_top95.clonotypes.IGH	95	95	1	1	6208	3013	76	11	1.0000000000000004	0.9999999999999996	0.012242268041237113	0.0036508463325589115	0.0	0.0	1.108033E-4	0.006685404952622816	0.006685404952622816	0.33162910074107116	0.1814642952035515	0.6075661610068684	0.11003875958835796	0.0052910053	0.5477223634701043	.	.
col_ccp5_PBMC_bulk_1_1_2_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_4_1_top95.clonotypes.IGH	95	95	1	1	6208	5715	61	99	1.0000000000000004	0.9999999999999994	0.009826030927835051	0.01732283464566929	0.0	0.0	1.108033E-4	0.013046635926020124	0.013046635926020124	0.16441997830332358	0.10448973801694085	0.3879753363262739	0.07174991889041647	0.0052910053	0.8583015512959832	.	.
col_ccp5_PBMC_bulk_1_1_2_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_4_2_top95.clonotypes.IGH	95	95	1	1	6208	3719	61	35	1.0000000000000004	1.0000000000000007	0.009826030927835051	0.009411132024737832	0.0	0.0	1.108033E-4	0.009616344125550668	0.009616344125550668	0.16459754563350407	0.10478519814166116	0.39629614883371483	0.07581589911628484	0.0052910053	0.9990701121957287	.	.
col_ccp5_PBMC_bulk_1_1_2_top95.clonotypes.IGH	col_ccp5_tum_bulk_1_5_1_top95.clonotypes.IGH	95	95	2	2	6208	1013	102	4	1.0000000000000004	1.0000000000000002	0.016430412371134018	0.003948667324777887	0.0	0.0	2.216066E-4	0.008054702506146535	0.008054315363199466	0.3955802238374746	0.22680038048284654	0.5730672217075091	0.17231811210115022	0.0106382979	0.45424313138610833	.	.
