1_sample_id	2_sample_id	div1	div2	div12	div21	count1	count2	count12	count21	freq1	freq2	freq12	freq21	R	Rs	D	F	F2	vJSD	vjJSD	vj2JSD	sJSD	Jaccard	MorisitaHorn	1_metadata_blank	2_metadata_blank
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_norm_bulk_1_1_2_top105.clonotypes.IGH	105	105	24	24	15392	13037	3841	3044	1.0	1.0000000000000002	0.24954521829521834	0.23348929968551044	0.23208180097369804	0.3484123861569256	0.0021768707	0.24138379866846565	0.2218258224196818	0.163539220752693	0.08896324341337718	0.3711407527908774	0.06272784136109547	0.1290322581	0.7019049907952978	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_norm_bulk_1_2_1_top105.clonotypes.IGH	105	105	14	14	15392	17410	2329	5517	1.0	0.9999999999999998	0.15131237006237008	0.31688684663986216	0.44274692505003244	0.5736263736263734	0.0012698413	0.21897237224514954	0.18972871233417365	0.1952743898511729	0.12309766602115949	0.4293327232545625	0.12803501513054838	0.0714285714	0.2924637542992249	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_norm_bulk_1_2_2_top105.clonotypes.IGH	105	105	14	14	15392	12264	2470	2890	1.0	1.0000000000000002	0.160472972972973	0.23564905414220483	0.41393613553443476	0.28791208791208783	0.0012698413	0.1944615753727936	0.1754996061981596	0.21569181274435753	0.112243890213324	0.4571321377552818	0.08991794981347345	0.0714285714	0.5265962858013687	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_PBMC_bulk_1_1_1_top105.clonotypes.IGH	105	105	1	1	15392	33300	100	306	1.0	0.9999999999999996	0.006496881496881497	0.009189189189189189	0.0	0.0	9.07029E-5	0.007726646958065752	0.007726646958065752	0.22601306053302264	0.12796462714669898	0.46195044425704995	0.2140329681212398	0.004784689	0.9427676073581946	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_PBMC_bulk_1_1_2_top105.clonotypes.IGH	105	105	1	1	15392	40890	100	391	1.0	1.0000000000000002	0.006496881496881497	0.009562240156517486	0.0	0.0	9.07029E-5	0.007881924964221347	0.007881924964221347	0.22433033084715398	0.12419154359628157	0.4890430936561857	0.2459596705130261	0.004784689	0.9296916456795454	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_PBMC_notPCsort_1_1_1_top105.clonotypes.IGH	105	105	0	0	15392	26068	0	0	1.0	0.9999999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1635346906067498	0.0883425522040039	0.48792764041470915	0.07897042495843906	0.0	NaN	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_PBMC_PCsort_1_1_1_top105.clonotypes.IGH	105	105	1	1	15392	81149	100	432	1.0	1.0	0.006496881496881497	0.005323540647450985	0.0	0.0	9.07029E-5	0.0058810214019607895	0.0058810214019607895	0.19403427913568796	0.10681004068699071	0.48804530046144806	0.22916092108989153	0.004784689	0.9804856492097396	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_tum_bulk_1_1_1_top105.clonotypes.IGH	105	105	3	3	15392	19404	506	181	1.0	0.9999999999999997	0.03287422037422038	0.009327973613687899	-0.8323806982812062	-1.0	2.721088E-4	0.017511420851012885	0.015664128772550266	0.14706367391003813	0.08247530807898446	0.44609731972706496	0.11683491993354443	0.0144927536	0.3067921000082452	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_tum_bulk_1_1_2_top105.clonotypes.IGH	105	105	3	3	15392	20700	506	439	1.0	0.9999999999999999	0.03287422037422038	0.021207729468599033	-0.5092287588273814	-0.5	2.721088E-4	0.026404309727534485	0.020886641431006332	0.229491853830701	0.12122551579234456	0.5576494983833162	0.15686035131707005	0.0144927536	0.424314956874057	.	.
lun_lcp4_norm_bulk_1_1_1_top105.clonotypes.IGH	lun_lcp4_tum_bulk_1_2_1_top105.clonotypes.IGH	105	105	1	1	15392	17354	111	184	1.0	1.0000000000000002	0.007211538461538462	0.010602742883485075	0.0	0.0	9.07029E-5	0.008744260294733673	0.008744260294733673	0.14385989149479358	0.08873999807953133	0.49196928865769746	0.11844417846566178	0.004784689	0.9300574344230631	.	.
